labels,balaban,nodes,edges,estrada,narumi,padmakar_ivan,polarity_nr,randic,szeged,wiener,zagreb,schultz
0,0.6903693169591503,16,18,41.7362,93312,274,29,7.5428414,631.0,371,94,1660
0,0.5187955998949022,19,21,47.77259,1492992,393,27,9.237184,1100.0,690,100,3057
0,0.36375524687822036,34,40,89.868225,1486016741376,1476,60,16.666567,5896.0,3311,200,15472
0,0.4432012078243728,25,27,62.14795,40310784,664,41,12.045243,2119.0,1450,130,6088
0,0.402880527269847,40,46,104.35495,47552535724032,1975,87,19.65218,7708.0,4223,230,18956
0,0.4114731007244702,38,43,98.27196,2972033482752,1725,83,18.490387,6381.0,3720,216,16382
0,0.47686746825872756,22,23,379.78861866571947,839808,479,37,10.140772,1427.0,1040,116,4189
0,0.402270606604836,34,38,86.4357,165112971264,1350,63,16.678236,4943.0,3043,184,13197
0,0.5525117742907297,19,21,47.99662,1119744,384,33,9.164704,1009.0,653,102,2871
0,0.5798354549728963,19,20,46.420204,279936,368,32,9.05775,1002.0,626,96,2580
0,0.35181763059539517,38,41,94.44159,371504185344,1583,66,18.343233,6302.0,4324,198,18069
0,0.36583503891153235,32,34,78.46091,3439853568,1104,52,15.401346,4245.0,2892,162,11992
0,0.8622362142198501,13,15,34.8041,15552,182,25,6.153719,305.0,194,80,920
0,0.3581939866752024,33,36,82.8589,15479341056,1186,52,15.764676,4430.0,3184,176,13522
0,0.3858501811991647,26,28,63.41873,254803968,738,34,12.847668,2378.0,1757,126,7550
0,0.21562748435174187,48,52,883.0663200575068,406239817236480,2622,85,23.014479,16148.0,10926,252,46652
0,0.4235106566716661,26,27,63.026855,15116544,690,43,12.234959,2273.0,1638,130,6602
0,0.41019345752948855,27,30,68.75443,362797056,792,46,13.01157,2701.0,1829,148,7932
0,0.3458026337111569,30,30,479.08064479208963,56623104,855,36,13.734894,3828.0,2583,144,10098
0,0.48574388058442586,17,17,39.81842,36864,264,20,7.972145,718.0,568,78,2270
0,0.3894603490434753,24,27,61.39292,107495424,614,32,11.762682,1912.0,1504,130,6674
0,0.3016255681230631,40,44,756.5135034221105,28179280429056,1784,62,19.797958,16156.0,5166,200,22832
0,0.3876697732240933,26,27,63.0252,21233664,690,39,12.254951,2227.0,1756,130,7218
0,0.7061322236255269,15,17,39.1946,62208,242,23,7.06728,514.0,314,88,1441
0,0.308741970327939,32,34,568.5454253363462,2902376448,1102,49,15.240091,5045.0,3372,162,14024
0,0.4470732580767123,18,19,316.08872469191596,248832,322,21,8.647866,950.0,703,88,2972
0,0.42546506138492013,21,23,52.316925,5971968,477,32,10.237185,1442.0,1021,108,4481
0,0.6723429447950302,16,18,41.271065,139968,275,26,7.7027082,613.0,380,90,1705
0,0.5818823531609687,18,19,44.38582,124416,324,29,8.504149,929.0,565,94,2312
0,0.5435822930204058,22,25,56.805374,20155392,542,42,10.647867,1673.0,892,124,4050
0,0.3106187481661287,33,35,79.82259,18345885696,1172,45,16.169035,4346.0,3536,158,14871
0,0.4727803552297207,21,23,52.79495,3359232,468,34,10.096556,1493.0,946,112,4065
0,0.2975867549104269,31,33,552.6475130421669,1451188224,1036,47,14.723254,4918.0,3282,158,13705
0,0.4235428191804202,25,28,63.74612,161243136,695,40,12.169035,2328.0,1525,136,6693
0,0.588875701672027,21,24,54.590057,10077696,508,42,10.236382,1501.0,766,120,3458
0,0.4444541491056644,27,30,68.48113,483729408,814,49,13.130227,2853.0,1716,146,7402
0,0.45367547705317973,26,29,66.395874,181398528,750,48,12.507238,2661.0,1531,144,6700
0,0.5004448590639133,21,22,363.8572110453709,995328,449,33,9.881847,1599.0,852,106,3551
0,0.49044429995701805,21,22,50.988007,1327104,450,33,10.103502,1350.0,904,104,3714
0,0.36134932924375596,28,28,65.60258,26873856,750,38,13.277294,2417.0,2192,128,8570
0,0.46514170507702113,28,31,71.28542,644972544,868,50,13.480513,2705.0,1750,154,7552
0,0.414137951953477,31,33,76.53644,1289945088,1017,55,14.894726,3635.0,2436,160,9937
0,0.5504572543880595,21,23,53.275955,2239488,476,39,9.963562,1339.0,814,116,3506
0,0.34642869836923323,27,30,67.883385,859963392,844,42,13.224678,3740.0,2138,142,9418
0,0.3632005254188033,30,33,75.38224,3439853568,1030,48,14.436003,4328.0,2552,160,11002
0,0.7832746593456473,14,15,35.44631,6912,197,29,6.350789,413.0,243,80,1049
0,0.3736509900845525,30,33,74.49019,9172942848,1012,47,14.8308325,3562.0,2462,152,10752
0,0.16424961158397708,55,58,133.88115,20542695432781824,3188,80,26.395887,23416.0,19279,272,79798
0,0.3915324640196004,33,36,614.8003009185634,13060694016,1234,61,15.870943,5164.0,2914,176,12282
0,0.4552876328516167,24,25,58.554413,3779136,574,39,11.256125,1702.0,1290,122,5188
0,0.43851247949748595,18,19,43.446583,331776,330,23,8.792025,1083.0,717,86,3028
0,0.4159409588068369,18,18,41.93472,82944,300,22,8.647066,1005.0,765,80,3002
0,0.44433626427937156,22,24,54.848293,8957952,522,33,10.685872,1739.0,1112,114,4741
0,0.38396080585147196,28,30,68.87592,322486272,846,44,13.4692335,3126.0,2091,142,8750
0,0.4008996211461866,27,29,489.11000522342425,120932352,788,45,12.879916,2998.0,1854,140,7775
0,0.5632425253027757,16,15,228.87578963620234,2304,210,19,7.0765157,449.0,449,74,1630
0,0.707674302317956,16,17,40.038414,36864,248,29,7.550965,418.0,364,86,1526
0,0.3927154354577047,30,32,73.75886,967458816,953,48,14.455927,3302.0,2371,152,9834
0,0.5050812316374034,24,27,62.09323,47775744,660,46,11.428269,2064.0,1176,138,5210
0,0.3668685569563934,32,35,79.942474,15479341056,1084,50,15.6177225,3640.0,2930,166,12392
0,0.3256391508894008,51,55,930.623207407451,1828079278227456,2798,88,24.335846,11501.0,8499,268,35056
0,0.41529518864105514,34,37,85.62381,17414258688,1220,60,16.167253,3752.0,2930,184,12246
0,0.4320670072175447,17,16,38.13204,10368,240,19,7.9852705,644.0,644,70,2374
0,0.6920860140363959,14,15,34.575024,15552,196,23,6.736382,533.0,274,72,1184
0,0.45260298356541606,33,39,88.28136,352638730240,1326,71,16.092226,4448.0,2551,200,11795
0,0.46420553141392373,28,31,535.8356420493744,483729408,888,56,13.313699,3125.0,1748,156,7540
0,0.4307724177193102,29,32,73.1395,1451188224,951,57,14.066412,3552.0,2019,156,8663
0,0.4780923228865529,16,15,36.06509,3888,210,19,7.3791165,516.0,516,68,1892
0,0.3896935103911613,17,16,37.90845,13824,240,17,8.095755,708.0,708,68,2628
0,0.2729100928072689,29,29,67.86341,53747712,806,37,13.701285,3414.0,3054,132,12037
0,0.37981054960183386,31,34,77.694405,5804752896,1096,54,14.990403,4430.0,2618,164,11228
0,0.8072563126521818,13,15,34.145054,23328,184,21,6.2708573,416.0,204,76,972
0,0.4342378161187436,37,45,843.8140702373873,17832200896512,1876,83,17.768337,6786.0,3377,244,16157
0,0.41072814213856856,26,28,64.570595,107495424,740,39,12.630229,2421.0,1695,132,7122
0,0.46664290308336337,19,20,46.251938,373248,359,25,9.075388,949.0,759,94,3179
0,0.5285527461005685,21,23,52.716034,3359232,486,37,10.113392,1580.0,846,112,3641
0,0.3611432618240137,26,29,65.91793,322486272,770,41,12.614192,3040.0,1887,140,8386
0,0.3696198336351459,26,29,65.77647,429981696,752,37,12.703509,2732.0,1862,138,8268
0,0.3277477244946791,30,33,75.23312,3869835264,1011,45,14.491203,4309.0,2815,158,12149
0,0.4799220531442751,24,27,61.291927,80621568,672,43,11.647866,2408.0,1224,132,5460
0,0.38368750441181454,31,35,614.9130172945005,8707129344,1081,54,14.900252,3567.0,2625,178,11477
0,0.5888991155962445,20,23,51.972008,6718464,472,39,9.792026,1684.0,688,114,3146
0,0.5055857435246536,21,23,52.716255,3359232,482,37,10.113393,1720.0,882,112,3799
0,0.35012554548258823,33,36,82.90402,11609505792,1230,58,15.690709,5678.0,3232,178,13652
0,0.6333987973072807,19,21,48.51888,746496,392,38,9.136194,1059.0,578,106,2512
0,0.6341018776066376,19,21,48.9925,419904,376,38,8.826205,845.0,575,110,2494
0,0.6341018776066377,19,21,48.9925,419904,376,38,8.826204,845.0,575,110,2494
0,0.41114199060837237,33,38,86.403656,117546246144,1289,66,15.990402,5016.0,2808,192,12564
0,0.3766416737318229,37,43,97.26854,5642219683840,1672,74,18.062883,7013.0,3870,216,17546
0,0.41854182744363394,29,33,74.55096,7739670528,993,52,14.296356,3654.0,2101,160,9360
0,0.47980237123343944,14,14,32.369392,9216,176,14,6.825698,478.0,379,60,1532
0,0.361103988468354,29,31,71.81392,322486272,910,48,13.722895,3842.0,2374,152,9883
0,0.272287801802201,37,39,90.67933,34828517376,1462,58,17.345263,7596.0,5150,190,21127
0,0.48664253068963337,20,22,50.28981,2239488,434,31,9.685872,1352.0,829,106,3591
0,0.5491953495647696,21,23,53.13426,2239488,482,36,9.871811,1626.0,816,116,3499
0,0.4585062593107314,23,26,59.315746,30233088,609,41,11.041714,2182.0,1172,130,5239
0,0.4821682451532123,22,25,56.822845,20155392,560,39,10.647866,1906.0,1016,124,4590
0,0.3393150740045338,20,20,319.38709652805977,294912,374,20,9.472144,1277.0,1124,90,4500
0,0.3311064454490302,32,34,568.5454253363462,9172942848,1104,44,15.669036,3913.0,3130,154,13172
0,0.5802145968029105,19,20,46.899296,186624,366,37,8.951743,1126.0,630,100,2572
0,0.3868973911170929,30,33,76.06173,1632586752,973,55,14.38778,3521.0,2399,164,10233
0,0.5255780517566531,24,27,61.761696,45349632,668,49,11.545243,2580.0,1130,136,4948
0,0.490012795089543,24,26,441.5331600287534,11943936,615,45,11.287364,1908.0,1201,132,5100
0,0.47022173014014756,26,30,68.71224,429981696,793,53,12.432324,2821.0,1488,156,6774
0,0.4309771128805367,27,29,489.11000522342425,90699264,792,47,12.811769,2970.0,1744,142,7255
0,0.41940080953071085,21,22,50.946568,1119744,450,31,10.007239,1548.0,1038,104,4286
0,0.554914550404285,20,23,52.143566,6718464,463,34,9.775189,1326.0,738,114,3355
0,0.47568698931772907,21,23,394.0537548968446,4478976,476,30,10.13103,1347.0,926,110,4026
0,0.33276393259004633,33,36,83.11544,10319560704,1234,57,15.565317,5346.0,3354,180,14398
0,0.47387561992208826,20,22,50.17112,2239488,442,30,9.614193,1521.0,837,106,3672
0,0.3655876008499739,28,30,69.21125,241864704,833,46,13.434758,2836.0,2166,144,9154
0,0.4313125857988518,23,24,56.06672,2519424,527,37,10.841112,1472.0,1220,116,5009
0,0.6377836360545218,18,20,45.97698,419904,352,33,8.609061,952.0,511,100,2247
0,0.3956192322176811,34,37,630.6252156999694,8707129344,1244,71,15.941737,4713.0,3025,190,12776
0,0.4001804587832186,21,21,335.35645135446276,497664,414,26,10.06208,1364.0,1094,94,4273
0,0.7792238975661427,9,9,21.057037,288,68,7,4.3256984,109.0,93,40,390
0,0.6450682958460489,14,15,34.641277,15552,194,19,6.6815405,437.0,293,72,1268
0,0.4571837425691692,25,28,67.95167,53747712,672,40,11.733618,2452.0,1357,146,6030
0,0.3247611140118681,28,29,67.15725,107495424,800,43,13.553104,3263.0,2413,134,9790
0,0.3638402686858967,21,21,48.783768,663552,414,26,10.206238,1470.0,1194,92,4685
0,0.6660810287072216,14,15,34.323364,20736,197,23,6.8088613,477.0,282,70,1225
0,0.5030090922281424,23,26,58.78108,53747712,613,44,11.296356,2105.0,1076,126,4785
0,0.43430249227946605,25,28,63.447742,214990848,705,41,12.2751875,2326.0,1473,134,6528
0,0.3455484067902327,23,24,395.7233706975704,4478976,540,30,10.935561,1990.0,1492,112,6200
0,0.5268451168588008,18,20,45.276546,995328,351,25,8.843336,977.0,604,94,2714
0,0.5410737867136914,24,27,62.061413,47775744,646,48,11.41745,1748.0,1090,138,4832
0,0.4234884723096386,32,34,568.5454253363462,483729408,1100,69,14.696772,4215.0,2502,178,10212
0,0.39306174245074965,36,39,662.2997400431301,27518828544,1454,68,16.622923,5418.0,3446,202,14390
0,0.343246903628017,41,41,654.7435478825225,7739670528,1634,65,18.38912,6394.0,5172,208,19681
0,0.49368702989300384,20,22,50.476368,2239488,418,28,9.702709,1054.0,825,106,3572
0,0.3354976620296118,32,36,81.70073,34828517376,1226,57,15.50804,5396.0,3091,176,13824
0,0.35475811133156565,28,29,475.4346170799878,107495424,800,39,13.401085,2794.0,2239,134,9096
0,0.5959697728798408,16,17,39.44886,46656,254,25,7.6470656,632.0,427,82,1788
0,0.4684905438133964,27,31,70.0634,1934917632,855,47,13.237183,2626.0,1620,152,7301
0,0.4743103445736965,25,28,63.661366,161243136,709,42,12.147867,2198.0,1362,136,5984
0,0.6590526656632998,15,16,37.372307,17496,223,24,7.0029078,526.0,336,80,1419
0,0.2500020782356566,40,39,611.5189729412336,3057647616,1482,51,18.02651,6542.0,6542,190,24798
0,0.24374867946950982,40,41,666.8809209658172,195689447424,1628,51,18.947527,7332.0,6666,190,26834
0,0.46064881829980286,25,28,63.549713,161243136,730,42,12.114193,2624.0,1390,136,6138
0,0.4063483047269268,26,28,64.62672,60466176,717,42,12.401085,2527.0,1712,136,7156
0,0.5147716469990072,17,18,41.58517,93312,294,23,8.041714,880.0,544,86,2298
0,0.40992707204085893,22,24,54.62146,11943936,522,31,10.796356,1836.0,1184,112,5101
0,0.33978118225608506,33,37,84.1237,69657034752,1251,51,15.957531,4783.0,3321,180,14636
0,0.5452584171877932,21,23,394.0537548968446,1889568,471,36,9.896754,1283.0,828,116,3529
0,0.5690725436859545,18,19,44.20099,139968,322,27,8.502907,834.0,568,92,2358
0,0.47131804746170647,31,35,79.9207,15479341056,1112,60,15.046583,3174.0,2152,174,9443
0,0.4984373985536831,20,21,48.902084,419904,406,33,9.434759,1336.0,806,102,3302
0,0.48642585347820944,23,25,425.6939318178799,8957952,578,40,10.932471,2034.0,1112,124,4717
0,0.4861891432835968,24,26,60.022846,15116544,630,46,11.489601,2150.0,1206,128,5108
0,0.5338518743526893,20,21,347.92965726829465,314928,408,36,9.36228,1236.0,752,104,3076
0,0.43968948797955676,17,17,39.62471,41472,266,18,8.075388,754.0,628,76,2507
0,0.47398095111967853,20,21,48.67797,559872,408,31,9.545243,1308.0,837,100,3450
0,0.37401790945722113,23,24,55.708755,3359232,540,33,10.863081,2054.0,1406,114,5760
0,0.46175461252770456,31,36,81.32783,52242776064,1182,64,15.202711,4477.0,2181,180,9939
0,0.6029915723938992,20,23,52.910416,4478976,478,38,9.632664,1485.0,680,118,3092
0,0.44900088182154635,22,24,54.76027,8957952,532,35,10.685872,1851.0,1080,114,4680
0,0.4401985746726993,25,25,399.2338706600747,1327104,594,41,11.331352,1830.0,1452,126,5587
0,0.42056417545335334,19,20,46.011513,497664,359,22,9.147867,1144.0,841,92,3529
0,0.45191317322598595,24,27,61.463463,80621568,640,39,11.647867,1995.0,1302,132,5817
0,0.3517423897220685,26,29,65.38885,573308928,788,40,12.809663,3265.0,1933,136,8634
0,0.3218453155221711,23,25,56.73742,31850496,554,26,11.309663,2065.0,1606,114,7035
0,0.628888005269624,12,12,28.118938,1728,125,12,5.7363825,233.0,214,54,864
0,0.4116446729521626,22,24,54.834618,8957952,519,32,10.669035,1807.0,1169,114,5070
0,0.42215973238312043,21,23,52.545193,4478976,474,30,10.131029,1613.0,1032,110,4516
0,0.5081567064285198,19,21,47.463512,1990656,402,27,9.326499,1230.0,702,98,3119
0,0.24223224477435848,34,35,81.4846,5159780352,1180,42,16.31177,5457.0,4805,160,19510
0,0.6848592180366372,16,18,42.38499,82944,281,27,7.4727974,671.0,378,96,1694
0,0.5065474680339818,21,23,52.796066,3981312,476,33,10.087354,1328.0,875,112,3812
0,0.3771573990803137,23,25,56.56077,31850496,582,29,11.292826,2090.0,1390,114,6059
0,0.3525121660409738,24,25,411.6610437014452,8957952,588,33,11.469234,2127.0,1614,116,6682
0,0.4959744468804786,21,22,363.8572110453709,839808,442,35,9.879918,1337.0,900,106,3664
0,0.4182623483864489,21,22,50.807713,1492992,439,27,10.096556,1285.0,1044,102,4317
0,0.6028183409380606,16,17,39.30221,62208,248,21,7.7575502,494.0,422,80,1772
0,0.4142780481437399,27,30,68.203705,644972544,827,43,13.152197,3027.0,1812,144,7895
0,0.4613574540795234,25,28,63.805935,120932352,728,47,12.075387,2712.0,1386,138,6144
0,0.9291460279603339,9,9,21.527065,192,68,11,4.188487,93.0,80,44,338
0,0.7175212941551715,13,14,32.39266,9216,167,19,6.2329984,337.0,226,68,999
0,0.2740907705114771,45,51,114.99405,2567836929097728,2390,78,22.169838,10580.0,7629,244,34234
0,0.28709369477279517,40,44,100.181244,6687075336192,1860,69,19.473568,9166.0,5775,210,25042
0,0.5466859936063656,20,22,51.04979,944784,424,35,9.396755,1168.0,750,112,3208
0,0.6688812042698034,13,14,31.931564,13824,167,16,6.415015,352.0,241,64,1061
0,0.5008214481345058,22,25,56.49835,26873856,572,38,10.720346,2018.0,980,122,4428
0,0.4504601768292008,17,17,39.84763,31104,266,20,7.986071,772.0,616,78,2445
0,0.4349898542529935,29,31,72.218124,241864704,892,56,13.778927,2704.0,2004,154,8324
0,0.46133850271842797,24,25,411.6610437014452,3779136,574,42,11.327805,1735.0,1287,122,5158
0,0.4570547850239367,19,21,47.762337,1492992,393,26,9.220347,1212.0,772,100,3435
0,0.5515769748622757,21,23,53.500263,1679616,475,41,9.858896,1469.0,814,118,3475
0,0.4483726217974019,30,33,76.18306,1719926784,1030,64,14.372595,3745.0,2111,166,9012
0,0.37461447643169243,35,39,677.7069606925115,46438023168,1421,80,16.523077,6221.0,3414,204,14763
0,0.6992295818799646,17,19,330.99185295136806,124416,308,34,7.8893,661.0,420,102,1849
0,0.24728372395203513,33,36,81.572105,55037657088,1232,49,16.220346,5802.0,4338,166,19030
0,0.3967789931730268,27,30,520.0832679305853,644972544,808,40,13.114192,2513.0,1855,144,8180
0,0.4412366267735339,23,26,59.081745,40310784,599,38,11.114194,2080.0,1217,128,5460
0,0.6296300141357395,22,24,56.279224,2654208,524,53,10.43747,1646.0,801,126,3362
0,0.651328039808021,19,19,45.673893,41472,336,42,8.862555,812.0,570,96,2167
0,0.6101865418632958,18,20,45.631866,746496,346,29,8.863703,832.0,540,96,2356
0,0.5410174945405125,26,28,65.85652,31850496,717,58,12.39636,1843.0,1325,144,5446
0,0.7708831509822441,13,13,31.140997,1728,148,23,6.118556,245.0,217,64,850
0,0.43045702644001566,28,31,70.55433,1528823808,886,48,13.753185,2669.0,1881,148,8216
0,0.5237245771531406,20,23,51.725853,8957952,474,35,9.847668,1758.0,770,112,3540
0,0.5575573642859321,20,21,49.530464,279936,389,31,9.242706,855.0,731,106,2973
0,0.6019931672287028,13,14,31.900795,13824,167,13,6.343337,381.0,263,64,1167
0,0.433548728640942,20,21,347.92965726829465,442368,410,28,9.405744,1273.0,913,104,3780
0,0.6556604640791712,15,16,37.483505,17496,223,24,7.0577497,458.0,342,80,1435
0,0.3513962580198657,31,34,77.87514,5159780352,1096,50,14.8086815,4736.0,2818,166,12092
0,0.4889080054270778,22,25,56.81412,20155392,551,38,10.631031,1874.0,1012,124,4537
0,0.5389740523581308,21,24,54.317375,13436928,514,36,10.237184,1544.0,832,118,3778
0,0.4432789756711426,19,21,47.453434,1990656,400,26,9.309664,1378.0,794,98,3543
0,0.5408755933080508,17,16,244.78487565748327,6912,240,22,7.837041,534.0,534,74,1938
0,0.17442812023275817,57,59,966.8167714845616,73040694872113152,3402,77,27.709948,23542.0,19488,264,79351
0,0.2677765417495685,33,36,82.43521,17414258688,1232,54,15.812572,6132.0,4060,174,17626
0,0.5211566320269064,17,18,41.36438,124416,289,26,8.164703,828.0,540,84,2281
0,0.40444214242355225,26,28,64.74149,53747712,736,42,12.274205,2906.0,1707,138,7170
0,0.2719424258184348,40,42,695.8593145365893,278628139008,1702,65,18.976116,9076.0,6075,202,24718
0,0.5482945215691776,28,32,568.0297178501249,80621568,956,62,12.686962,3199.0,1579,190,6712
0,0.28728789738197574,38,39,634.9649808717217,41278242816,1470,49,17.924543,5769.0,5139,182,20768
0,0.36602574842339375,29,32,72.52964,3439853568,947,42,14.20351,3210.0,2347,150,10277
0,0.32547175162319414,32,34,77.76685,6879707136,1104,46,15.600887,4404.0,3218,156,13440
0,0.8873347017959937,8,8,18.777227,144,53,6,3.8256981,76.0,63,36,272
0,0.3415969434264737,25,26,427.6012828215441,42467328,638,29,12.275188,2206.0,1810,114,7512
0,0.32480492193287247,25,27,61.43748,95551488,668,32,12.241513,2532.0,1905,124,8212
0,0.6730908234012745,13,13,30.642212,2592,148,17,6.201907,264.0,243,60,960
0,0.4994102504251534,23,25,57.918106,7962624,568,43,10.811296,1671.0,1062,126,4564
0,0.37555469178333206,33,33,526.9887092712986,362797056,1050,53,15.619029,3716.0,3032,154,11565
0,0.404613766006934,20,20,319.38709652805977,221184,374,26,9.5041485,1165.0,962,92,3790
0,0.5667679732384568,15,15,35.19474,10368,200,18,7.18507,417.0,389,68,1524
0,0.3050743006119737,32,33,76.43649,1289945088,1044,43,15.278096,4055.0,3389,152,13800
0,0.4431213814801508,24,26,60.07156,15116544,605,40,11.401085,1926.0,1315,128,5569
0,0.455940076001584,23,25,57.588486,10077696,557,39,11.024076,1705.0,1170,122,4986
